6e-05,0
6.01e-05,0
6.02e-05,0
6.03e-05,0
6.04e-05,0
6.05e-05,0
6.06e-05,0
6.07e-05,0
6.08e-05,0
6.09e-05,0
6.1e-05,0
6.11e-05,0
6.12e-05,0
6.13e-05,0
6.14e-05,0
6.15e-05,0
6.16e-05,0
6.17e-05,0
6.18e-05,0
6.19e-05,0
6.2e-05,0
6.21e-05,0
6.22e-05,0
6.23e-05,0
6.24e-05,0
6.25e-05,0
6.26e-05,0
6.27e-05,0
6.28e-05,0
6.29e-05,0
6.3e-05,0
6.31e-05,0
6.32e-05,0
6.33e-05,0
6.34e-05,0
6.35e-05,0
6.36e-05,0
6.37e-05,0
6.38e-05,0
6.39e-05,0
6.4e-05,0
6.41e-05,0
6.42e-05,0
6.43e-05,0
6.44e-05,0
6.45e-05,0
6.46e-05,0
6.47e-05,0
6.48e-05,0
6.49e-05,0
6.5e-05,0
6.51e-05,0
6.52e-05,0
6.53e-05,0
6.54e-05,0
6.55e-05,0
6.56e-05,0
6.57e-05,0
6.58e-05,0
6.59e-05,0
6.6e-05,0
6.61e-05,0
6.62e-05,0
6.63e-05,0
6.64e-05,0
6.65e-05,0
6.66e-05,0
6.67e-05,0
6.68e-05,0
6.69e-05,0
6.7e-05,0
6.71e-05,0
6.72e-05,0
6.73e-05,0
6.74e-05,0
6.75e-05,0
6.76e-05,0
6.77e-05,0
6.78e-05,0
6.79e-05,0
6.8e-05,0
6.81e-05,0
6.82e-05,0
6.83e-05,0
6.84e-05,0
6.85e-05,0
6.86e-05,0
6.87e-05,0
6.88e-05,0
6.89e-05,0
6.9e-05,0
6.91e-05,0
6.92e-05,0
6.93e-05,0
6.94e-05,0
6.95e-05,0
6.96e-05,0
6.97e-05,0
6.98e-05,0
6.99e-05,0
7e-05,0
7.01e-05,0
7.02e-05,0
7.03e-05,0
7.04e-05,0
7.05e-05,0
7.06e-05,0
7.07e-05,0
7.08e-05,0
7.09e-05,0
7.1e-05,0
7.11e-05,0
7.12e-05,0
7.13e-05,0
7.14e-05,0
7.15e-05,0
7.16e-05,0
7.17e-05,0
7.18e-05,0
7.19e-05,0
7.2e-05,0
7.21e-05,0
7.22e-05,0
7.23e-05,0
7.24e-05,0
7.25e-05,0
7.26e-05,0
7.27e-05,0
7.28e-05,0
7.29e-05,0
7.3e-05,0
7.31e-05,0
7.32e-05,0
7.33e-05,0
7.34e-05,0
7.35e-05,0
7.36e-05,0
7.37e-05,0
7.38e-05,0
7.39e-05,0
7.4e-05,0
7.41e-05,0
7.42e-05,0
7.43e-05,0
7.44e-05,0
7.45e-05,0
7.46e-05,0
7.47e-05,0
7.48e-05,0
7.49e-05,0
7.5e-05,0
7.51e-05,0
7.52e-05,0
7.53e-05,0
7.54e-05,0
7.55e-05,0
7.56e-05,0
7.57e-05,0
7.58e-05,0
7.59e-05,0
7.6e-05,0
7.61e-05,0
7.62e-05,0
7.63e-05,0
7.64e-05,0
7.65e-05,0
7.66e-05,0
7.67e-05,0
7.68e-05,0
7.69e-05,0
7.7e-05,0
7.71e-05,0
7.72e-05,0
7.73e-05,0
7.74e-05,0
7.75e-05,0
7.76e-05,0
7.77e-05,0
7.78e-05,0
7.79e-05,0
7.8e-05,0
7.81e-05,0
7.82e-05,0
7.83e-05,0
7.84e-05,0
7.85e-05,0
7.86e-05,0
7.87e-05,0
7.88e-05,0
7.89e-05,0
7.9e-05,0
7.91e-05,0
7.92e-05,0
7.93e-05,0
7.94e-05,0
7.95e-05,0
7.96e-05,0
7.97e-05,0
7.98e-05,0
7.99e-05,0
8e-05,0
8.01e-05,0
8.02e-05,0
8.03e-05,0
8.04e-05,0
8.05e-05,0
8.06e-05,0
8.07e-05,0
8.08e-05,0
8.09e-05,0
8.1e-05,0
8.11e-05,0
8.12e-05,0
8.13e-05,0
8.14e-05,0
8.15e-05,0
8.16e-05,0
8.17e-05,0
8.18e-05,0
8.19e-05,0
8.2e-05,0
8.21e-05,0
8.22e-05,0
8.23e-05,0
8.24e-05,0
8.25e-05,0
8.26e-05,0
8.27e-05,0
8.28e-05,0
8.29e-05,0
8.3e-05,0
8.31e-05,0
8.32e-05,0
8.33e-05,0
8.34e-05,0
8.35e-05,0
8.36e-05,0
8.37e-05,0
8.38e-05,0
8.39e-05,0
8.4e-05,0
8.41e-05,0
8.42e-05,0
8.43e-05,0
8.44e-05,0
8.45e-05,0
8.46e-05,0
8.47e-05,0
8.48e-05,0
8.49e-05,0
8.5e-05,0
8.51e-05,0
8.52e-05,0
8.53e-05,0
8.54e-05,0
8.55e-05,0
8.56e-05,0
8.57e-05,0
8.58e-05,0
8.59e-05,0
8.6e-05,0
8.61e-05,0
8.62e-05,0
8.63e-05,0
8.64e-05,0
8.65e-05,0
8.66e-05,0
8.67e-05,0
8.68e-05,0
8.69e-05,0
8.7e-05,0
8.71e-05,0
8.72e-05,0
8.73e-05,0
8.74e-05,0
8.75e-05,0
8.76e-05,0
8.77e-05,0
8.78e-05,0
8.79e-05,0
8.8e-05,0
8.81e-05,0
8.82e-05,0
8.83e-05,0
8.84e-05,0
8.85e-05,0
8.86e-05,0
8.87e-05,0
8.88e-05,0
8.89e-05,0
8.9e-05,0
8.91e-05,0
8.92e-05,0
8.93e-05,0
8.94e-05,0
8.95e-05,0
8.96e-05,0
8.97e-05,0
8.98e-05,0
8.99e-05,0
9e-05,0
9.01e-05,0
9.02e-05,0
9.03e-05,0
9.04e-05,0
9.05e-05,0
9.06e-05,0
9.07e-05,0
9.08e-05,0
9.09e-05,0
9.1e-05,0
9.11e-05,0
9.12e-05,0
9.13e-05,0
9.14e-05,0
9.15e-05,0
9.16e-05,0
9.17e-05,0
9.18e-05,0
9.19e-05,0
9.2e-05,0
9.21e-05,0
9.22e-05,0
9.23e-05,0
9.24e-05,0
9.25e-05,0
9.26e-05,0
9.27e-05,0
9.28e-05,0
9.29e-05,0
9.3e-05,0
9.31e-05,0
9.32e-05,0
9.33e-05,0
9.34e-05,0
9.35e-05,0
9.36e-05,0
9.37e-05,0
9.38e-05,0
9.39e-05,0
9.4e-05,0
9.41e-05,0
9.42e-05,0
9.43e-05,0
9.44e-05,0
9.45e-05,0
9.46e-05,0
9.47e-05,0
9.48e-05,0
9.49e-05,0
9.5e-05,0
9.51e-05,0
9.52e-05,0
9.53e-05,0
9.54e-05,0
9.55e-05,0
9.56e-05,0
9.57e-05,0
9.58e-05,0
9.59e-05,0
9.6e-05,0
9.61e-05,0
9.62e-05,0
9.63e-05,0
9.64e-05,0
9.65e-05,0
9.66e-05,0
9.67e-05,0
9.68e-05,0
9.69e-05,0
9.7e-05,0
9.71e-05,0
9.72e-05,0
9.73e-05,0
9.74e-05,0
9.75e-05,0
9.76e-05,0
9.77e-05,0
9.78e-05,0
9.79e-05,0
9.8e-05,0
9.81e-05,0
9.82e-05,0
9.83e-05,0
9.84e-05,0
9.85e-05,0
9.86e-05,0
9.87e-05,0
9.88e-05,0
9.89e-05,0
9.9e-05,0
9.91e-05,0
9.92e-05,0
9.93e-05,0
9.94e-05,0
9.95e-05,0
9.96e-05,0
9.97e-05,0
9.98e-05,0
9.99e-05,0
0.0001,0
0.0001001,0
0.0001002,0
0.0001003,0
0.0001004,0
0.0001005,0
0.0001006,0
0.0001007,0
0.0001008,0
0.0001009,0
0.000101,0
0.0001011,0
0.0001012,0
0.0001013,0
0.0001014,0
0.0001015,0
0.0001016,0
0.0001017,0
0.0001018,0
0.0001019,0
0.000102,0
0.0001021,0
0.0001022,0
0.0001023,0
0.0001024,0
0.0001025,0
0.0001026,0
0.0001027,0
0.0001028,0
0.0001029,0
0.000103,0
0.0001031,0
0.0001032,0
0.0001033,0
0.0001034,0
0.0001035,0
0.0001036,0
0.0001037,0
0.0001038,0
0.0001039,0
0.000104,0
0.0001041,0
0.0001042,0
0.0001043,0
0.0001044,0
0.0001045,0
0.0001046,0
0.0001047,0
0.0001048,0
0.0001049,0
0.000105,0
0.0001051,0
0.0001052,0
0.0001053,0
0.0001054,0
0.0001055,0
0.0001056,0
0.0001057,0
0.0001058,0
0.0001059,0
0.000106,0
0.0001061,0
0.0001062,0
0.0001063,0
0.0001064,0
0.0001065,0
0.0001066,0
0.0001067,0
0.0001068,0
0.0001069,0
0.000107,0
0.0001071,0
0.0001072,0
0.0001073,0
0.0001074,0
0.0001075,0
0.0001076,0
0.0001077,0
0.0001078,0
0.0001079,0
0.000108,0
0.0001081,0
0.0001082,0
0.0001083,0
0.0001084,0
0.0001085,0
0.0001086,0
0.0001087,0
0.0001088,0
0.0001089,0
0.000109,0
0.0001091,0
0.0001092,0
0.0001093,0
0.0001094,0
0.0001095,0
0.0001096,0
0.0001097,0
0.0001098,0
0.0001099,0
0.00011,0
0.0001101,0
0.0001102,0
0.0001103,0
0.0001104,0
0.0001105,0
0.0001106,0
0.0001107,0
0.0001108,0
0.0001109,0
0.000111,0
0.0001111,0
0.0001112,0
0.0001113,0
0.0001114,0
0.0001115,0
0.0001116,0
0.0001117,0
0.0001118,0
0.0001119,0
0.000112,0
0.0001121,0
0.0001122,0
0.0001123,0
0.0001124,0
0.0001125,0
0.0001126,0
0.0001127,0
0.0001128,0
0.0001129,0
0.000113,0
0.0001131,0
0.0001132,0
0.0001133,0
0.0001134,0
0.0001135,0
0.0001136,0
0.0001137,0
0.0001138,0
0.0001139,0
0.000114,0
0.0001141,0
0.0001142,0
0.0001143,0
0.0001144,0
0.0001145,0
0.0001146,0
0.0001147,0
0.0001148,0
0.0001149,0
0.000115,0
0.0001151,0
0.0001152,0
0.0001153,0
0.0001154,0
0.0001155,0
0.0001156,0
0.0001157,0
0.0001158,0
0.0001159,0
0.000116,0
0.0001161,0
0.0001162,0
0.0001163,0
0.0001164,0
0.0001165,0
0.0001166,0
0.0001167,0
0.0001168,0
0.0001169,0
0.000117,0
0.0001171,0
0.0001172,0
0.0001173,0
0.0001174,0
0.0001175,0
0.0001176,0
0.0001177,0
0.0001178,0
0.0001179,0
0.000118,0
0.0001181,0
0.0001182,0
0.0001183,0
0.0001184,0
0.0001185,0
0.0001186,0
0.0001187,0
0.0001188,0
0.0001189,0
0.000119,0
0.0001191,0
0.0001192,0
0.0001193,0
0.0001194,0
0.0001195,0
0.0001196,0
0.0001197,0
0.0001198,0
0.0001199,0
0.00012,0
